,뉴스제목,신문사,기자,입력시간,뉴스기사,url
0,  [속보]美 민간 달 탐사선 '오디세우스' 달 착륙 성공  ,뉴시스,이혜원,2024. 2. 23. 08:37, [서울=뉴시스]  ,http://v.daum.net/v/20240223083735349
1,"  [1보] ""美, 러시아 전쟁능력 겨냥 500개 이상 대상 제재할 것""  ",연합뉴스,김동현,2024. 2. 23. 08:36,▶제보는 카톡 okjebo,http://v.daum.net/v/20240223083629316
2,"  [속보] 정부, 보건의료 위기단계 최상위 `심각` 발령  ",디지털타임스,박양수,2024. 2. 23. 08:32,"[속보] 정부, 보건의료 위기단계 최상위 '심각' 발령",http://v.daum.net/v/20240223083211243
3,"  [속보]정부, 보건의료위기 단계 최상위 ‘심각’ 발령  ",헤럴드경제,입력 2024. 2. 23. 08:15,2024. 2. 23. 08:15,paq@heraldcorp.com,http://v.daum.net/v/20240223081554897
4,"  [속보] 정부, 보건의료재난 위기경보 최상위 '심각' 단계 발령  ",아이뉴스24,김동현,2024. 2. 23. 08:15,[아이뉴스24 김동현 기자] 의대 정원 증대에 반발해 전공의들이 집단으로 근무지를 이탈하는 가운데 정부가 보건의료 위기 단계를 최고 단계인 '심각'으로 상향 발령했다.보건복지부는 23일 오전 8시를 기해 보건의료재난 위기경보를 단계를 기존 '경계'에서 '심각'으로 상향했다.,http://v.daum.net/v/20240223081523879
5,"  제퍼슨 연준 부의장 “금리 인하, 올해 후반 시작 적절” [글로벌 시황&이슈]  ",한국경제TV,김채은 PD,2024. 2. 23. 08:13,"[한국경제TV 김채은 PD]1. 美 주간 실업수당청구 20.1만 건…5주래 최저 美 연속 실업수당청구 186.2만 건…한 달래 최저 “美 노동시장 강세 지속…연준 조기 금리 인하 가능성↓”경제지표들이 여럿 발표됐습니다. 일단 노동 시장 상황부터 확인해볼까요.현지 시각 22일 미국 노동부에 따르면 지난 주 주간 실업보험청구 건수는 20만 1천 건으로 집계됐는데요. 전주대비 1만 2천 건 감소했고요. 또 예상치인 20만 6천 건을 밑돌았으며, 5주래 최저 수준을 나타냈습니다.최초로 주간 실업수당을 청구하는 사람들 외에도 다른 항목에서도 노동 강세 조짐이 포착됐는데요. 1주일 이상 연속으로 실업수당을 청구하는 연속 실업수당 청구건수는 전주대비 2만 7천 명 감소한 186만 2천 명을 기록했고요. 한 달래 최저 수준을 기록했습니다. 또, 변동성이 덜한 4주 이동평균 실업수당 청구자수도 21만 5천 250명으로, 전주보다 3만 5천 명 줄어들었습니다.관련해서 블룸버그는 올해 들어 실업수당 청구 건수가 18만 9천 건에서 22만 7천 건 사이에서 움직이고 있다며, 이는 역사적으로 낮은 수준이라고 평가했고요. FWD본즈의 크리스토퍼 럽키 수석이코노미스트는 노동 시장이 아직 빠듯해 임금 인상 압력이 계속되고 있다며, 이는 연준의 금리 인하 시작 시점을 계속 늦추는 요인이라고 강조했습니다.한편 로이터와 마켓워치는 캘리포니아에서 휴일로 인해 주간 실업수당청구건수가 크게 줄었다며, 이런 계절적 요인이 과도하게 이번 수치에 반영됐을 가능성을 지적하기도 했습니다.2. 美 2월 S&P글로벌 제조업 PMI 51.5…17개월래 최고 美 2월 S&P글로벌 서비스업 PMI 51.3…예상 하회 S&P글로벌 “투입 비용 둔화…향후 물가 압력 완화 시사”미국의 제조업, 그리고 서비스업 PMI. 미국 경기가 강하지만 동시에 물가 압력이 완화되고 있다는 점을 시사했는데요.현지 시각 22일 S&P글로벌에 따르면 미국의 2월 제조업 PMI 예비치는 51.5로 집계됐습니다. 17개월 만에 최고치고요. 전월치인 50.7과 예상치인 51.0을 모두 웃돌았습니다. 시장은 신규 주문이 늘면서 제조업 경기가 강세를 보였다고 분석했습니다.2월 서비스업 PMI 예비치의 경우 51.3으로 지난달의 52.5에서 둔화하긴 했습니다. 신규 주문, 고용 그리고 투입물 가격 등이 하락하면서 지수가 둔화한 건데요. 그러나 외신들은 아직 업황 확장을 시사하는 50을 웃돌고 있어, 미국 서비스업은 강세를 이어나가고 있다고 봤습니다.앞서 살펴봤듯 기존에 강세를 보이던 서비스업에 이어 이번에는 제조업도 강세를 나타내자, 미국 경기가 전방위적으로 강세를 보인다고 블룸버그는 분석했고요. S&P 글로벌의 크리스 윌리엄슨 이코노미스트는 이번 지표를 두고 미국 경제가 1분기에도 확장세를 보이고 있으며, 간 GDP 성장률 최소 2% 이상을 기록할 거란 걸 시사한다고 분석했습니다.한편, 인플레이션 조짐을 알 수 있는 제조업 가격지수는 둔화했는데요. 특히 2020년 10월 이후 최저수준을 나타냈고요. 관련해서 로이터는 물가가 반등하고 있다는 시장 우려를 완화하는 데 도움이 되는 지표라고 평가했습니다.  3. 제퍼슨 연준 부의장 “금리 인하, 올해 후반 시작 적절” 제퍼슨 연준 부의장 “인플레 하락 중…단, 여러 리스크 경계해야” 제퍼슨 연준 부의장 “금리 인하, 종합적으로 지표 보고 결정” 제퍼슨 연준 부의장, 신중한 금리 인하 필요성 강조연준 인사들의 말말말은 오늘도 계속됐습니다.현지 시각 22일 필립 제퍼슨 연준 부의장은 피터슨국제경제연구소가 주최한 한 행사에 참석해 금리 인하에 있어 조심스러운 입장을 보였는데요. 과도한 정책 완화는 물가 안정 과정을 지연시키거나 물가 반등으로 이어지는 결과로 이어질 수 있다며 정책을 과도하게 완화하지 않도록 항상 경계해야 한다고 언급했습니다. 그러면서 올해 후반에 금리 인하 시작에 나서는 것이 적절하다고도 했는데요.물가와 관련해선 1월 물가 반등에도 불구하고 인플레이션은 추세상 낮아지고 있다는 낙관론을 보였습니다. 그러나 동시에 경기 전망과 관련해 3가지 리스크가 있다고도 전했는데요. 먼저 소비자 지출이 예상보다 강해 인플레이션 둔화 과정이 지연될 수 있다고 봤습니다. 또, 중동 내 지정학적 위기로 에너지 및 기타 원자재 시장이 혼란에 빠질 가능성도 지적했고요. 마지막으로 성장이 둔화하며 고용도 약해질 수 있다고 덧붙였습니다.이후 금리 인하를 결정할 때 폭 넓은 지표를 보겠다고 했는데요. 실물 경기 판단을 위해서는 노동시장, 성장, 생산성 지표를 살펴보고 물가 판단을 위해서는 인플레이션 지표를 보리라 강조했습니다.이외에도 제퍼슨 부의장은 앨런 블라인더 전 연준 부의장이 월스트리트 저널에 기고한 글과 관련해서도 질문을 받았습니다. 블라인더 전 부의장은 칼럼을 통해 자신이 부의장으로 있었던 1995년 금리 인하 시기 당시를 ‘완벽한 연착륙’ 시나리오라고 평가한 바 있는데요. 제퍼슨 부의장은 1995년 금리 인하를 시작한 이후 세 번의 회의에서 동결 결정을 내린 점을 들며 이런 신중한 완화 덕분에 당시 연준은 인플레이션이 통제되고 있는지 평가할 충분한 시간을 확보했다고 발언했는데요.관련해서 CNBC는 제퍼슨의 이런 발언이 물가 잡기에 있어 신중하게 움직이겠다는 연준 내 컨센서스 즉 합의를 보여준다고 평가했고요. 또 15분 전 나온 속보에 따르면 패트릭 하커 필라델피아 연은 총재는 조기 금리 인하 위험성에 대해 경고하며 당장 금리 인하를 기대하지 말라고 발언했는데요. 현재 시장에서는 이후 나올 인사들의 발언 역시 대체로 이와 비슷할 것으로 보고 있습니다.4. 유로스톡스600, 역대 최고 경신…경기 침체 완화 조짐 여파 유로존 2월 종합 PMI 47.9…”서비스업, 7개월 만에 확대” 유럽중앙은행 “금리 인하 논의, 시기상조” 유럽중앙은행, 작년 20년 만에 첫 연간 손실 기록유럽의 대표 지수이자, 유로존 주식의 주가지수 중 대형주 600개로 구성된 유로스톡스600지수. 간밤 사상 최고치를 경신했습니다. 구체적으로 22일 495.1로 마감하며 2022년 1월 5일 기록한 종전 최고치를 넘어섰는데요유럽증시, 침체 위기를 겪고 있는 유럽의 경기가 일부 회복 조심을 보인다는 지표가 나오자, 상승세를 보였습니다. 구체적으로 유로존의 HCOB 종합 PMI 속보치는 48.9로, 전월치와 예상치를 모두 웃돌았습니다. 이외에도 서비스업 PMI가 7개월 만에 확장을 시사하는 50을 넘어서기도 했는데요. 한편 로이터는 동시에 이런 유럽 증시 상승은 노보노디스크, ASML, LVMH 등 일부 대형주 상승에 기인한다며, 일각에서는 투자자들이 다른 곳에서 가치를 찾으며 이런 상승세가 둔화할 수도 있다는 우려도 제기되고 있다고 전했습니다.이어서 유럽중앙은행 소식도 함께 확인해볼텐데요. 간밤 유럽중앙은행은 지난 1월 통화 정책회의 의사록을 공개했습니다. 역시나 의사록에는 현재 시점에서 금리 인하를 논의하는 건 시기상조라는 내용이 담겼는데요. 또 위원회는 인플레이션이 둔화하고 있다며 낙관했지만 동시에 추가 데이터가 필요하다고 봤습니다.이외에도 유럽중앙은행은 작년 2004년 이후 처음으로 연간 손실을 기록했다고 밝혔는데요. 높은 이자율로 인해 13억 유로의 손실을 보고했지만, 유럽중앙은행은 손실이 통화정책 수행 능력에 영향을 미치지 않는다고 강조했습니다.이예은 외신캐스터김채은 PD ckim@wowtv.co.kr",http://v.daum.net/v/20240223081313797
6,"  [속보]정부, 보건의료위기 단계 최상위 ‘심각’ 발령  ",서울경제,최성규 기자,2024. 2. 23. 08:08,Nan,http://v.daum.net/v/20240223080824635
7,"  [속보] 정부, 보건의료위기 단계 최상위 ‘심각’ 발령  ",KBS,임주영,2024. 2. 23. 08:05," [속보] 정부, 보건의료위기 단계 최상위 ‘심각’ 발령임주영 기자 (magnolia@kbs.co.kr)",http://v.daum.net/v/20240223080505582
8,"  [속보] 정부, 의료 위기경보 최상위 단계 '심각' 발령  ",MBC,윤수한 belifact@mbc.co.kr,2024. 2. 23. 08:04,"의대 증원에 반발한 의사들의 집단 행동이 확산하면서, 정부가 보건의료 위기경보를 가장 높은 수준인 '심각' 단계로 올렸습니다.보건복지부는 국민 건강에 대한 피해 우려가 커짐에 따라 의료 공백을 최소화하고자, 오늘 아침 8시부터 위기경보 '심각' 단계를 발령한다고 밝혔습니다.기존 복지부 중심의 중앙사고수습본부는 한덕수 국무총리 주재의 중앙재난안전대책본부로 격상되며, 아침 8시 반부터 정부서울청사에서 한 총리와 관계부처 장관들이 참여하는 중대본 1차 회의가 진행됩니다.윤수한 기자(belifact@mbc.co.kr)기사 원문 - https://imnews.imbc.com/news/2024/society/article/6573822_36438.html ",http://v.daum.net/v/20240223080410555
9,  [속보] 美 민간 달착륙선 '오디세우스' 하강 시작…1시간 뒤 달표면 착륙 예정  ,뉴스1,김성식 기자,2024. 2. 23. 07:40,seongskim@news1.kr ,http://v.daum.net/v/20240223074011137
