,뉴스제목,신문사,기자,입력시간,뉴스기사,url
0,"  [속보] 尹 ""北 폭정·인권유린은 인류가치 부정…자유·인권 확장이 통일""  ",연합뉴스,안용수,2024. 3. 1. 10:43,▶제보는 카톡 okjebo,http://v.daum.net/v/20240301104353328
1,"  [속보]윤""통일 노력, 북 주민에 희망돼야…도움 손길 거두지 않을것""  ",뉴시스,박미영,2024. 3. 1. 10:43, 후속기사가 이어집니다 ,http://v.daum.net/v/20240301104350324
2,"  [속보]경찰, ‘의료법 위반 혐의’ 의사협회 전·현직 간부 압수수색  ",채널A,입력 2024. 3. 1. 10:43,2024. 3. 1. 10:43,Nan,http://v.daum.net/v/20240301104350325
3,"  [속보] 尹 ""한일, 아픈 과거 딛고 새 세상으로…내년 수교 60주년 계기 관계 도약 기대""  ",데일리안,강현태,2024. 3. 1. 10:43,"[속보] 尹 ""한일, 아픈 과거 딛고 새 세상으로…내년 수교 60주년 계기 관계 도약 기대""",http://v.daum.net/v/20240301104343319
4,  [속보] 尹 “내년 한일 수교 정상화 60주년 계기로 양국 관계 도약 기대”  ,조선비즈,김문관 기자,2024. 3. 1. 10:43,"윤석열 대통령은 1일 “내년 한일 수교 정상화 60주년을 계기로 보다 생산적이고 건설적인 양국 관계로 한 단계 도약시켜 나가기를 기대한다”고 밝혔다.윤 대통령은 이날 오전 서울 중구 유관순기념관에서 열린 제105주년 3‧1절 기념식에 참석, 기념사를 통해 “지금 한일 양국은 아픈 과거를 딛고 새 세상을 향해 함께 나아가자고 요구하고 있다”며 이같이 밝혔다.윤 대통령은 “한일 양국이 교류와 협력을 통해 신뢰를 쌓아가고, 역사가 남긴 어려운 과제들을 함께 풀어나간다면, 한일관계의 더 밝고 새로운 미래를 열어갈 수 있을 것”이라고도 했다.이날 기념식에는 독립유공자 유족 500여 명을 포함해 사회 각계 대표와 주한외교단, 학생, 시민 등 총 1200여 명이 참석해 3‧1운동의 역사적 의미를 공유했다.- Copyright ⓒ 조선비즈 & Chosun.com -",http://v.daum.net/v/20240301104337316
5,"  [속보]尹대통령 ""북한 인권 개선 노력 멈추지 않을 것""  ",머니투데이,"박종진 기자, 안채원 기자",2024. 3. 1. 10:43,윤석열 대통령 1일 오전 서울 중구 유관순기념관에서 열린 제105주년 3·1절 기념식 참석.박종진 기자 free21@mt.co.kr 안채원 기자 chae1@mt.co.kr,http://v.daum.net/v/20240301104331313
6,"  [속보]尹대통령 ""'자유와 인권' 보편 가치 확장이 바로 통일""  ",머니투데이,"박종진 기자, 안채원 기자",2024. 3. 1. 10:43,윤석열 대통령 1일 오전 서울 중구 유관순기념관에서 열린 제105주년 3·1절 기념식 참석.박종진 기자 free21@mt.co.kr 안채원 기자 chae1@mt.co.kr,http://v.daum.net/v/20240301104315306
7,"  [속보]尹 ""3·1운동, 자유·풍요 누리는 통일로 비로소 완결""  ",아시아경제,이기민,2024. 3. 1. 10:43,이기민 기자 victor.lee@asiae.co.kr,http://v.daum.net/v/20240301104315304
8,"  [속보] 윤 대통령 ""북한, 전체주의·억압 통치로 최악의 퇴보·궁핍""  ",뉴스1,나연준 기자,2024. 3. 1. 10:43,yjra@news1.kr ,http://v.daum.net/v/20240301104314302
9,"  [속보]민주당, 용인정에 이언주 포함 3인경선 결정  ",이데일리,김유성,2024. 3. 1. 10:43, [이데일리 김유성 기자] 민주당 전략공관위는 1일 광명을 지역구에서 현역 양기대 의원과 김남희 예비 후보간 경선이 펼쳐진다고 발표했다. 의정부갑에서는 박지혜 예비후보와 문석균 예비후보가 경선을 치른다. 용인정에서는 박성민·이언주·이헌주 예비후보 간 경선이 열린다. 김유성 (kys401@edaily.co.kr) ,http://v.daum.net/v/20240301104311301
