,뉴스제목,신문사,기자,입력시간,뉴스기사,url
0,"  [속보] ‘사격 황제’ 진종오, 국민의힘 유니폼 입는다  ",서울경제,박동휘 기자,2024. 2. 5. 10:30,Nan,http://v.daum.net/v/20240205103053980
1,"  [속보] 중국 인민은행, 은행지급준비율 0.5%p 인하  ",뉴스1,신기림 기자,2024. 2. 5. 10:28,shinkirim@news1.kr ,http://v.daum.net/v/20240205102805806
2,"  [속보]국민의힘, ‘사격 황제’ 진종오 총선 인재 영입  ",국민일보,성윤수,2024. 2. 5. 10:27,"성윤수 기자 tigris@kmib.co.krGoodNews paper ⓒ 국민일보(www.kmib.co.kr), 무단전재 및 수집, 재배포금지",http://v.daum.net/v/20240205102708775
3,"  [속보]이복현 “이재용 선고, 국민경제 발전 기회 되길”  ",이데일리,최훈길,2024. 2. 5. 10:24," [이데일리 최훈길 김보겸 기자] 이복현 금융감독원장은 5일 서울 여의도 금감원에서 2024년도 업무계획을 발표하고 기자들과 질의응답을 진행했다. 이복현 원장은 이재용 삼성전자(005930) 회장 선고 공판에 대해 질문을 받자 “금융 업무를 담당하고 있는 공직자의 한 사람으로 말씀드리면, 국가경제에서 차지하는 삼성전자, 삼성그룹 위상에 비춰 이번 절차가 소위 얘기하는 사법 리스크를 일단락 시키는 계기가 될 수 있다. 삼성 그룹, 이재용 회장께서 이걸 계기로 지금까지 잘해주셨지만 경영혁신, 국민경제 발전을 위해 족쇄가 있었다면 심기일전하는 기회가 됐으면 한다. 최대한 지원하겠다는 입장”이라고 말했다. 서울중앙지법 형사합의25-2부는 5일 이 회장의 자본시장법 위반 혐의 사건 선고 공판을 연다. 이 회장은 박근혜 전 대통령과 접촉, 경영권 승계를 위한 계열사 부당 합병을 한 혐의를 받는다. 이 회장 등은 2020년 9월 삼성물산과 제일모직 합병 과정에서 자본시장법 위반과 업무상 배임 혐의로 기소됐다. 작년 11월 열린 결심 공판에서 검찰은 이 회장에게 징역 5년과 벌금 5억원을 구형했다. 수사는 당시 서울중앙지검 경제범죄형사부장이던 이복현 금융감독원장이 이끌었다최훈길 (choigiga@edaily.co.kr) ",http://v.daum.net/v/20240205102409602
4,"  [속보] 국민의힘, '사격 황제' 진종오 총선 인재로 영입  ",머니S,김인영 기자,2024. 2. 5. 10:22,"김인영 기자 young92@mt.co.kr<저작권자 ⓒ '성공을 꿈꾸는 사람들의 경제 뉴스' 머니S, 무단전재 및 재배포 금지>",http://v.daum.net/v/20240205102232513
5,"  [속보]국민의힘, 총선 영입인재에 '사격 황제' 진종오  ",뉴시스,이승재,2024. 2. 5. 10:20, [서울=뉴시스]  ,http://v.daum.net/v/20240205102020383
6,"  [속보]국민의힘, 올림픽 금메달리스트 진종오 영입  ",머니투데이,안재용 기자,2024. 2. 5. 10:19,5일 국민의힘안재용 기자 poong@mt.co.kr,http://v.daum.net/v/20240205101905315
7,  [속보] 이재명 “與 위성정당 막을 수 없어 통합 비례정당 추진”  ,세계일보,박윤희,2024. 2. 5. 10:09,박윤희 기자 pyh@segye.com,http://v.daum.net/v/20240205100937911
8,"  [속보] 이재명, 현행 선거제 유지키로… ""준연동제 안에서 승리의 길 찾겠다""  ",대전일보,조은솔 기자,2024. 2. 5. 10:08,"이재명 더불어민주당 대표는 5일 4·10 총선에서 적용할 비례대표 배분 방식에 대해 현행 준연동형제를 유지하겠다고 밝혔다. 통합형 비례정당으로 '민주개혁선거대연합'을 구축해 준연동제의 본래 취지를 살리겠다는 복안이다.이 대표는 이날 광주 국립 5·18 민주묘지에서 긴급 기자회견을 열고 ""정권심판과 역사의 전진에 동의하는 모든 세력과 함께 위성정당 반칙에 대응하면서 준연동제의 취지를 살리는 통합형비례정당을 준비하겠다""고 말했다.이 대표는 ""준연동제는 불완전하지만 소중한 한걸음""이라며 ""과거 회귀가 아닌, 준연동제 안에서 승리의 길을 찾겠다""고 강조했다.이 대표는 통합형 비례정당으로 '민주개혁선거대연합' 구축을 거론하며 ""결국 준(準)위성정당을 창당하게 된 점을 사과드린다. 같이 칼을 들 수는 없지만 방패라도 들어야 하는 불가피함을 조금이나마 이해해 주시기를 바란다""고 밝혔다.이 대표는 국민의힘을 겨냥해 ""위성정당을 금지시키라는 국민적 요구에 따라, 민주당은 위성정당 금지 입법에 노력했지만 여당의 반대로 실패했다""며 ""거대양당 한쪽이 위성정당을 만들면, 패배를 각오하지 않는 한 다른 쪽도 맞대응할 수밖에 없다. 칼을 들고 덤비는데, 맨주먹으로 상대할 수는 없다""고 말했다.그러면서 ""선거 때마다 반복될 위성정당 논란을 없애고, 준연동제는 사실상 껍데기만 남는 이 악순환을 피하려면 위성정당을 금지시켜야 하지만, 여당이 반대한다""며 ""그렇다고 병립형 회귀를 민주당이 수용할 수도 없다""고 설명했다.이 대표는 앞서 국민의힘이 요구하는 병립형 비례를 채택하되, 민주당의 오랜 당론인 권역별 비례에 이중등록을 허용하고, 소수정당을 위한 의석 30% 할당 또는 권역별 최소득표율 3%에 1석 우선배정하는 방안을 추진했지만, 여당이 소수정당 보호와 이중등록을 끝내 반대했다고 밝혔다.그는 ""권역별 병립형은 지역주의 완화와 민주당에 유리하지만 소수정당이 피해를 입는다""며 ""여당의 위성정당 창당에 맞대응하는 위성정당 창당은 반칙에 반칙으로 응수하는 정당방위지만 준연동제를 껍데기로 만든다""고 비판했다.이어 ""위성정당금지법을 거부한 여당은 이미 위성정당을 창당하며 총선승리를 탈취하려 한다""면서 ""안타깝지만 여당의 위성정당을 막을 방법은 없다. 서생적 문제의식과 상인적 현실감각으로, 이상을 추구하되 현실을 인정하겠다'고 덧붙였다.",http://v.daum.net/v/20240205100847860
9,  [속보] 민주당도 결국 위성정당 만든다..이재명 “같이 칼은 들 수 없지만 방패라도 들어야”  ,국제신문,조원호 기자,2024. 2. 5. 10:05,"더불어민주당 이재명 대표가 5일 4월 총선에 적용될 선거제 개편과 관련해 비례대표 선출 방식을 기존의 준연동형 유지로 방안으로 결정했다. 결국 민주당 역시 위성정당 창당 의사를 밝힌 셈이다. 앞서 국민의힘도 위성정당을 창당하겠다고 밝힌 바 있다.이 대표는 5일 광주 국립 5·18 민주묘지 참배 후 긴급 기자회견을 열고 “과거 회귀가 아닌, 준연동제 안에서 승리의 길을 찾겠다”며 “정권심판과 역사의 전진에 동의하는 모든 세력과 함께 위성정당 반칙에 대응하면서 준연동제의 취지를 살리는 통합형 비례정당을 준비하겠다”고 말했다.그는 “‘민주개혁선거대연합’을 구축해 민주당의 승리, 국민의 승리를 이끌겠다”며 “선거 때마다 반복될 위성정당 논란을 없애고, 준연동제는 사실상 껍데기만 남는 이 악순환을 피하려면 위성정당을 금지시켜야 하지만, 여당이 반대한다. 그렇다고 병립형 회귀를 민주당이 수용할 수도 없다”고 설명했다.그러면서 이 대표는 “위성정당금지법을 거부한 여당은 이미 위성정당을 창당하며 총선승리를 탈취하려 한다”며 “안타깝지만 여당의 위성정당을 막을 방법은 없다”고 부연했다. 그는 “깨어 행동하는 국민들께서 ‘멋지게 이기는 길’을 열어주시리라 믿겠다”고 덧붙였다.아울러 그는 “반칙이 가능하도록 불완전한 입법을 한 것을 사과드린다. 약속드린 위성정당 금지 입법을 하지 못한 점을 사과드린다”며 “결국 준(準)위성정당을 창당하게 된 점을 사과드린다”면서 세 차례 고개를 숙였다.이 대표는 “같이 칼을 들 수는 없지만 방패라도 들어야 하는 불가피함을 조금이나마 이해해 달라”고 호소했다. 이어 “민주개혁세력의 총단결로 대한민국의 퇴행을 막고, 총선승리로 새로운 희망의 문을 열겠다”고 말을 맺었다.현행 선거법상 47석의 비례대표 의석은 ‘준연동형 비례제’로 선출한다. 연동형은▷정당 득표율에 따라 각 당의 의석 수를 미리 나눠 정한 뒤 ▷전체 지역구 당선자 수가 여기에 못 미칠 때 모자란 의석 수의 50%를 비례대표로 채워주는 방식이다. 다만 비례대표 47석 중 30석에만 적용하고, 나머지 17석은 병립형을 적용했다.연동형 비례제는 거대 양당의 독식을 막고 소수 정당의 원내 진출을 늘리자는 명분으로 민주당과 정의당이 주도해 2020년 21대 총선 때 처음 도입됐다. 그러나 국민의힘과 민주당 모두 비례대표용 ‘위성정당’을 만들어 ‘꼼수’라는 비판을 받았다.병립형은 지역구 선거에서 얻은 의석 수와 상관 없이 정당 득표율에 따라 비례 의석을 나눠 가지면서 ‘양당 독식’이라는 지적을 받아왔다. 병립형에선 위성정당 등이 나올 수 없다.",http://v.daum.net/v/20240205100521690
