,뉴스제목,신문사,기자,입력시간,뉴스기사,url
0,"  [속보] 이낙연 “4·10총선 光州 출마...민주당, 이런 횡포 처음”  ",조선일보,입력 2024. 3. 4. 15:03,2024. 3. 4. 15:03,"새로운미래 이낙연 대표는 4일 “저는 4월 10일 국회의원 선거를 광주(光州)에서 출마해 치르기로 결심했다”고 했다. 이 대표는 이날 광주 서구 광주시의회 기자회견장에서 “부족한 제가 광주에 돌아왔다”며 이같이 말했다.이 대표는 다만 “광주의 어느 지역에서 출마할지는 좀 더 협의해 곧 발표하겠다”고 했다. 개혁신당 양향자 의원이 경기 용인병 출마하며 떠난 서을, 또는 민주당 친명 민형배 의원이 광주 현역 중 유일하게 공천을 받은 광산을 출마 등이 거론된다.이 대표는 민 의원을 겨냥, “이번에 광주에서는 아주 특별한 한 사람만 빼고 현역 의원이 (공천에서) 모두 탈락했다”며 “그러면 광주는 큰 정치인을 가질 수가 없다”고 했다. 이어 “민주당이 좋은 정치인을 키우지 않고 싹을 자른다면, 이제는 시민의 힘으로 정치인을 키워야 한다”고 했다.최근 민주당의 비명횡사(非明橫死) 공천 파문에 이 대표는 “제가 관찰하고 경험한 민주당 40년 역사에서 당내 권력의 이런 횡포는 처음”이라며 “이렇게 심한 공천 파동을 겪으면서, 총선에서 승리한 정당은 이제까지 없었다”고 했다. 그는 “총선에서 참패하면 정권 교체도 어렵다”며 “민주당은 정권 견제도, 정권 심판도, 정권 교체도 모두 어렵게 됐다”고 했다.이 대표는 “광주를 비롯한 호남의 국회의원이 누구인지 외지에서는 알지 못한다”며 “전국에 알려진 큰 정치인이 호남에는 없다”고 했다. 이어 “광주와 호남의 미래를 위해 큰 정치인을 만들자. 시민 여러분이 저에게 기회를 주신다면 제가 반드시 보답하겠다”고 했다.다음은 이 대표 출마 기자회견문 전문.존경하고 사랑하는 광주 시민 여러분,부족한 제가 광주에 돌아왔습니다.오늘은 시민 여러분께 저의 결심을 보고드리겠습니다.저는 4월 10일 국회의원 선거를광주에서 출마해 치르기로 결심했습니다.광주의 어느 지역에서 출마할지는좀 더 협의해 곧 발표하겠습니다.저는 이런 보고를 어제 여러분께 드리려 했습니다.그러나 민주 세력의 결집과 확산을 위해다른 일을 먼저 하려다 하루를 늦추게 됐습니다.그 점을 시민 여러분께서 이해해 주시기 바랍니다.저는 광주 전남과 대한민국의 새로운 미래를 위해제가 가진 모든 것을 바치고 싶습니다.광주 전남이 키워주신저의 경험과 식견과 국내외 인맥을호남과 국가를 위해모두 쏟아 넣겠습니다.저는 광주 전남 시도민 여러분이 저에 대해많이 아쉽고 서운해 하신다는 것을 잘 압니다.모든 것은 제가 부족한 탓입니다.부디 어머니 같은 고향의 마음으로저를 받아 주시기 바랍니다.먼저 광주 전남의 많은 분께 사과드리고 싶습니다.일하는 과정에서 완벽주의자인 저로 인해상처 받으신 모든 분께 사과드립니다.박근혜, 이명박 전대통령 사면을부적절하게 거론했던 일을 거듭 사과드립니다.제가 대선 후보 경선에서 실패해 상심하신모든 분께 죄송합니다.지난 대선 때 저는 후보보다 더 많이 유세하며노력했으나 결국 패배해 미안합니다.특히 제가 민주당을 나와당원 여러분께 걱정을 드린 것이 몹시 송구스럽습니다.존경하고 사랑하는 광주 시민 여러분,윤석열 정부는1987년 민주화 이후 최악의 정부로 평가될 것입니다.경제는 성장이 멎고, 무역에서도 적자를 내게 됐습니다.안보를 큰소리치지만, 전쟁을 걱정할 만큼 불안합니다.언론 자유를 비롯한 민주주의는 후퇴했습니다.이태원 참사와 잼버리 파행, 그리고대통령 내외의 말과 행동이나라 안팎에 실망을 주며 국격을 떨어뜨렸습니다.119대 29, 부산 엑스포 유치 실패는국격 추락의 참담한 결과였습니다.그렇게 무능하고 해이한 정권을 견제하고 심판하려면,야당이 잘해야 합니다.그러나 민주당은 도덕적, 법적 문제로정권 견제도, 정권 심판도 제대로 하지 못했습니다.죄를 지은 사람이 검사 앞에서 당당할 수 없듯이,민주당이 검찰 정권을 견제하고 심판하기는 어렵습니다.존경하고 사랑하는 광주 시민 여러분,저의 아버지는 평생을 아무런 보상도 없이 헌신한이름 없는 민주당 당원이셨습니다.저 또한 24년 동안 민주당의 충실한 당원이었습니다.열린우리당 때도, 국민의당 때도저는 흔들림 없이 민주당을 지켰습니다.그러나 올해 1월에 저는 민주당을 떠났습니다.민주당을 안에서 고쳐보려고 참고 노력했지만,그것이 불가능하다는 것을 알게 됐습니다.저는 민주당에서 정치적으로 성장했고,국가에 봉사할 여러 기회를 누렸습니다.김대중, 노무현의 정신이 살아있던 민주당은한국 정치사에도, 저에게도자랑스러운 자산이었습니다.그런 제가 민주당을 떠나는 것은참으로 고통스러운 일이었습니다.그러나 예전의 자랑스러웠던 민주당은이미 없어졌습니다.김대중, 노무현의 정신은 사라졌고,탐욕과 만행이 난무하게 됐습니다.요즘 공천 파동이 민주당의 변질을 여실히 보여줍니다.제가 관찰하고 경험한 민주당 40년 역사에서당내 권력의 이런 횡포는 처음입니다.이렇게 심한 공천 파동을 겪으면서,총선에서 승리한 정당은 이제까지 없었습니다.총선에서 참패하면 정권 교체도 어렵습니다.민주당은 정권 견제도, 정권 심판도, 정권 교체도모두 어렵게 됐습니다.지금 우리는 민주당의 붕괴를 넘어대한민국 민주주의의 붕괴를 보고 있습니다.민주당의 정신을 되찾아야 합니다.민주당이 못하는 정권 심판과 정권 교체를 해야 합니다.그런 일을 할 수 있는 새로운 정치 세력이 필요합니다.대한민국 민주 세력의 재건을 위한 토대가 필요합니다.저희가 신당 새로운미래를 결성한 이유가 그것입니다.김대중 대통령은 1995년 새정치국민회의를 창당해2년 뒤 수평적 정권 교체에 성공하셨습니다.그때 김대중 대통령은 좌우의 극단 세력을 배제하고중산층과 서민을 돕는 정당을 만들겠다고 하셨습니다.지금 저도 그런 마음으로 임하고 있습니다.위기에 처한 대한민국의 오늘과 내일을 책임지는‘믿을 수 있는 정당’으로 발전시키겠습니다.멀지 않은 시기에광주시민 여러분이 사랑하셨던진짜민주당의 정신과 문화를 되살리겠습니다.김대중, 노무현 정신을 지키고시대에 맞게 성숙시키겠습니다.저희들이 민주 세력의 효자였다는역사의 평가를 받는 날이 곧 오도록모든 정성과 역량을 쏟아붓겠습니다.광주를 비롯한 호남은 다른 지역에 비해점점 더 낙후하고 있습니다.그 이유의 하나는 정치가 약해졌기 때문입니다.광주를 비롯한 호남의 국회의원이 누구인지외지에서는 알지 못합니다.전국에 알려진 큰 정치인이 호남에는 없습니다.이번에 광주에서는 아주 특별한 한 사람만 빼고현역 의원이 모두 탈락했습니다.그러면 광주는 큰 정치인을 가질 수가 없습니다.민주당이 좋은 정치인을 키우지 않고 싹을 자른다면,이제는 시민의 힘으로 정치인을 키워야 합니다.광주와 호남의 미래를 위해 큰 정치인을 만듭시다.시민 여러분이 저에게 기회를 주신다면제가 반드시 보답하겠습니다.",http://v.daum.net/v/20240304150335164
1,"  [속보] 日 닛케이지수, 종가로도 '사상 첫' 4만 돌파…4만109  ",뉴스1,권영미 기자,2024. 3. 4. 15:02,kym@news1.kr ,http://v.daum.net/v/20240304150220090
2,"  [속보]日닛케이지수 종가도 4만선 돌파, 사상 최고치  ",뉴시스,김예진 기자,2024. 3. 4. 15:02, 후속기사가 이어집니다☞공감언론 뉴시스 aci27@newsis.com ,http://v.daum.net/v/20240304150219089
3,  [속보] 국힘 유낙준(남양주갑) 손범규(인천 남동갑) 경선 승리  ,경기일보,김재민 기자,2024. 3. 4. 14:54,"   국민의힘 공천관리위원회는 4일 남양주갑 유낙준 예비후보가 경선 결선에서 승리했으며, 인천 남동갑 경선 결선에서도 손범규 예비후보가 승리했다고 밝혔다. 정영환 공관위원장은 이날 여의도 중앙당사에서 이같은 내용의 제3차 경선 결선 지역 결과 발표를 했다. 김재민 기자 jmkim@kyeonggi.com ",http://v.daum.net/v/20240304145426557
4,"  [속보]與, 3차 경선 결과…유낙준·손범규·김동원 승리  ",노컷뉴스,CBS노컷뉴스 서민선 기자,2024. 3. 4. 14:51,"與, 3차 경선 결과…유낙준·손범규·김동원 승리CBS노컷뉴스 서민선 기자 sms@cbs.co.kr▶ 기자와 카톡 채팅하기▶ 노컷뉴스 영상 구독하기 ",http://v.daum.net/v/20240304145101362
5,  [속보] 국민의힘 청주흥덕 김동원 공천 확정...송태영 누르고 경선 승리  ,CJB청주방송,구준회,2024. 3. 4. 14:48,"4·10 총선 국민의힘 충북 청주흥덕 후보로 김동원 예비후보가 확정됐습니다.국민의힘 공천관리위원회는 4일 서울 여의도 중앙당사에서 3차 경선 결선 결과를 발표했습니다.청주흥덕에서는 김 예비후보가 송태영 전 충북도당위원장을 누르고 본선행 티켓을 거머쥐었습니다.김동원, 김학도, 송태영, 이욱희 예비후보의 4인 경선이 치러진 청주흥덕은 과반수 득표자가 없어 지난 2~3일 김동원, 송태영 예비후보 간 당원 20%, 일반국민 80% 여론조사 방식으로 결선 투표를 진행했습니다.김동원 예비후보는 청주 출신으로 주성초와 세광중, 청주고를 졸업했으며, 서울대 경영학과, 서울과학종합대학원 경영학 박사학위를 받았습니다. 이어 삼성물산고 금융감독원을 거쳐 동아일보와 매일경제에서 취재기자, 아시아투데이 부사장 등을 역임했습니다.김동원 예비후보는 민주당 도종환 의원·이연희 예비후보 간 경선 승자와 본선에서 맞붙게 됩니다.",http://v.daum.net/v/20240304144855241
6,"  [속보] 손범규·유낙준·김동원, 국민의힘 경선 승리  ",더팩트,김세정,2024. 3. 4. 14:46,3차 경선 결과 발표국민의힘 공천관리위원회는 4일 오후 서울 여의도 중앙당사에서 이같은 3차 경선결과를 발표했다.sejungkim@tf.co.kr발로 뛰는 더팩트는 24시간 여러분의 제보를 기다립니다.▶카카오톡: '더팩트제보' 검색▶이메일: jebo@tf.co.kr▶뉴스 홈페이지: http://talk.tf.co.kr/bbs/report/write,http://v.daum.net/v/20240304144632064
7,"  [속보] 與, 인천남동갑 손범규·남양주갑 유낙준·청주흥덕 김동원 공천  ",머니S,김인영 기자,2024. 3. 4. 14:45,김인영 기자 young92@mt.co.kr,http://v.daum.net/v/20240304144553025
8,"  [속보] 與, 인천 남동구갑 손범규·남양주갑 유낙준·청주흥덕 김동원 본선  ",쿠키뉴스,윤상호,2024. 3. 4. 14:43,윤상호 기자 sangho@kukinews.com,http://v.daum.net/v/20240304144302823
9,"  [속보] 국힘, 인천 남동갑 손범규·남양주갑 유낙준·청주흥덕 김동원 공천  ",동아일보,정봉오 동아닷컴 기자,2024. 3. 4. 14:42,정봉오 동아닷컴 기자 bong087@donga.com ,http://v.daum.net/v/20240304144244805
