,뉴스제목,신문사,기자,입력시간,뉴스기사,url
0,"  [속보] 검찰, BNP파리바·HSBC 압수수색…불법 공매도 혐의  ",JTBC,김태인 기자,2024. 2. 15. 15:36,Nan,http://v.daum.net/v/20240215153641192
1,"  [속보]민주, 서울 강남을 강청희·인천부평갑 노종면 등 4인 전략공천  ",머니투데이,"김성은 기자, 김도현 기자",2024. 2. 15. 15:36,"15일 안규백 더불어민주당 전략공천위원장은 서울 강남을 지역에 강청희 후보를, 인천 부평갑에 노종면 후보를, 울산 남구갑에 전은수 후보를, 부산 사하을에 이재성 후보를 전략공천한다고 밝혔다. 이날 민주당이 발표한 전략공천 지역은 총 4곳이다. 김성은 기자 gttsw@mt.co.kr 김도현 기자 ok_kd@mt.co.kr",http://v.daum.net/v/20240215153623178
2,"  [속보] 민주, 영입인재 강청희·이재성 등 4개 선거구 전략공천  ",디지털타임스,안소현,2024. 2. 15. 15:36,"[속보] 민주, 영입인재 강청희·이재성 등 4개 선거구 전략공천",http://v.daum.net/v/20240215153609161
3,"  [속보] 민주, 영입인재 4인 강청희·노종면·이재성·전은수 전략공천  ",조선일보,박상기 기자,2024. 2. 15. 15:34,"더불어민주당 전략공천관리위는 15일 이번 총선을 앞두고 영입한 4인을 전략공천한다고 밝혔다. 서울 강남을에 강청희 전 대한의사협회 상근부회장, 인천 부평갑에 노종면 전 YTN 기자, 울산 남구갑에 전은수 변호사, 부산 사하을에 엔씨소프트 임원 출신인 이재성씨 등이다.",http://v.daum.net/v/20240215153453097
4,"  [속보]민주, 영입인재 4명 전략공천···강청희·노종면 등  ",서울경제,전희윤 기자,2024. 2. 15. 15:33,Nan,http://v.daum.net/v/20240215153312022
5,"  [속보] 코스피, 물가 충격 여진 지속…0.25%↓ 마감  ",한국경제TV,정경준,2024. 2. 15. 15:32,"[한국경제TV 정경준 기자]코스피, 물가 충격 여진 지속…0.25%↓ 마감정경준기자 jkj@wowtv.co.kr",http://v.daum.net/v/20240215153214967
6,"  [속보] 민주, ‘영입인재’ 강청희·노종면·전은수·이재성 전략공천 의결  ",헤럴드경제,입력 2024. 2. 15. 15:31,2024. 2. 15. 15:31,안규백 전략공관위원장은 “네 분에 대해 의결 후 이재명 대표에게 보고했다”며 “향후 최고위원회 의결 및 당무위원회 인준 절차를 거칠 예정”이라고 밝혔다. yg@heraldcorp.comdandy@heraldcorp.com,http://v.daum.net/v/20240215153159953
7,"  [속보] 민주당, 영입인재 4명 전략공천…강청희·노종면·전은수·이재성  ",데일리안,김은지,2024. 2. 15. 15:30,"[속보] 민주당, 영입인재 4명 전략공천…강청희·노종면·전은수·이재성﻿",http://v.daum.net/v/20240215153001848
8,"  [속보]민주, 영입인재 강청희·이재성 등 4개 선거구 전략공천  ",파이낸셜뉴스,서영준,2024. 2. 15. 15:28,[파이낸셜뉴스]syj@fnnews.com 서영준 기자,http://v.daum.net/v/20240215152827785
9,"  [속보]민주, 영입인재 4명 전략공천…강남을 강청희·부평갑 노종면  ",뉴시스,김지은 기자,2024. 2. 15. 15:27, 후속기사가 이어집니다☞공감언론 뉴시스 kje1321@newsis.com ,http://v.daum.net/v/20240215152700702
