,뉴스제목,신문사,기자,입력시간,뉴스기사,url
0,  [속보] 한국 1-0 바레인 : 전반 38분 황인범 선제골  ,뉴스1,입력 2024. 1. 15. 21:09,2024. 1. 15. 21:09,rok1954@news1.kr ,http://v.daum.net/v/20240115210939778
1,"  주심 장난해? 클린스만호 '기둥' 김민재, 전반 13분 만에 옐로카드 [속보]  ",OSEN,정승우,2024. 1. 15. 20:53,"[OSEN=정승우 기자] 김민재(28, 바이에른 뮌헨)가 1차전 전반 13분 만에 옐로카드를 적립했다.위르겐 클린스만 감독이 이끄는 대한민국 남자 축구 국가대표팀은 15일 오후 8시 30분(한국시간) 카타르 도하의 자심 빈 하마드 스타디움에서 열리는 아시아축구연맹(AFC) 아시안컵 카타르 2023 조별리그 E조 1차전 바레인과 맞대결을 펼치고 있다.한국은 4-4-2 포메이션을 꺼내 들었다. 손흥민-조규성이 공격 조합을 맞췄고 이재성-황인범-박용우-이강인이 중원에 섰다. 이기제-김민재-정승현-설영우가 포백을 꾸렸고 골문은 골키퍼 김승규가 지켰다.바레인은 4-5-1 포메이션으로 맞섰다. 압둘라 알 하샤시가 최전방에 자리했고 코마일 알 아스와드-모하메드 마룬-모하메드 알 하르단-모세스 아테데-알리 마단이 중원에 섰다. 하자 알리-왈리드 알 하얌-아민 베나디-모하메드 아델이 포백을 꾸렸다. 골키퍼 장갑은 에브라힘 루트팔라가 꼈다.바레인이 먼저 기회를 잡았다. 전반 6분 마룬이 오른쪽 측면을 돌파하는 과정에서 설영우가 발을 걸어 넘어뜨렸다. 프리킥 찬스를 잡은 바레인. 알 아스와드가 왼발로 프리킥을 처리했고 마룬이 헤더로 연결했다. 공은 크로스바를 넘겼다.전반 10분 한국이 첫 번째 옐로카드를 받았다. 정승현이 마단을 막는 과정에서 무릎으로 가격했고 이 과정에서 옐로카드를 받았다.뒤이어 다시 한국이 경고를 받았다. 이번엔 수비 중심 김민재다. 전반 13분 김민재가 마룬을 저지하는 과정에서 경고를 받았다. 주심의 판정이 미심쩍었다.박용우는 연결 동작에서 어쩔 수 없이 몸 중심이 기울며 무릎이 상대에게 가격하는 모양이 된 사례이며 김민재는 엄밀히 말해 옐로카드는 과한 판정이다. 이른 시간 어수선한 수비와 주심의 미심쩍은 판저으로 옐로카드를 받은 한국이다. /reccos23@osen.co.kr",http://v.daum.net/v/20240115205356504
2,  [속보] 이낙연 “신당 발기인 2만명 넘게 모여…인재영입위원장 정도만 맡을 것”  ,강원도민일보,이세훈,2024. 1. 15. 19:38,Nan,http://v.daum.net/v/20240115193851404
3,"  [속보] 크렘린궁 “푸틴, 방북 성사 희망… 北과 전방위 관계 발전시킬 것“  ",강원도민일보,윤종진,2024. 1. 15. 18:59,Nan,http://v.daum.net/v/20240115185934755
4,  [속보] 크렘린궁 “北은 파트너... 전방위 관계 발전시킬 것”  ,세계일보,김수연,2024. 1. 15. 18:52,김수연 기자 sooya@segye.com,http://v.daum.net/v/20240115185203646
5,"  [속보]크렘린궁 “北은 우리 파트너…푸틴, 조만간 방북 희망”  ",문화일보,임정환 기자,2024. 1. 15. 18:51,최선희 북한 외무상이 모스크바를 방문한 가운데 블라디미르 푸틴 러시아 대통령이 가까운 시일 내에 북한을 공식 방문하기를 희망한다는 크렘린궁의 입장이 나왔다.드미트리 페스코프 크렘린궁 대변인이 15일 최 외무상의 모스크바 방문을 맞아 “(북한은) 우리의 파트너”라며 “모든 분야에서 관계를 발전시키고 있다”고 밝혔다.또 페스코프 대변인은 또 “블라디미르 푸틴 대통령이 북한에 초대받았으며 구체적 시기는 아직 정해지지 않았지만 가까운 미래에 러시아 대통령이 방문할 것을 희망한다”고 전했다.크렘린궁 측은 구체적인 방문 시기와 관련해서는 외교 채널을 통해 추가로 논의할 예정인 것으로 전해졌다. 인테르팍스는 최 외무상의 이번 러시아 방문이 푸틴 대통령의 방북을 준비하는 단계로 보인다고 분석했다.한편 최 외무상은 이번 모스크바 방문을 통해 지난해 푸틴 대통령과 김정은 북한 국무위원장이 만나 합의한 내용에 대해 논의할 예정으로 알려졌다.임정환 기자,http://v.daum.net/v/20240115185105638
6,"  [속보] 크렘린궁 ""푸틴 조만간 방북…北과 전방위 관계 발전""  ",중앙일보,조문규,2024. 1. 15. 18:41," 러시아 크렘린궁(대통령실)은 15일(현지시간) 블라디미르 푸틴 대통령의 북한 방문이 조만간 이뤄질 수 있다고 밝혔다. 타스통신에 따르면, 드미트리 페스코프 크렘린궁 대변인은 이날 브리핑에서 “푸틴 대통령의 답방이 가까운 시일 안에 이뤄지길 바란다”면서 “방문 시기는 추가로 논의될 것""이라고 말했다. 또 러시아를 방문 중인 최선희 북한 외무상이 푸틴 대통령을 만날 가능성을 배제하지 않는다고도 했다. 페스코프 대변인은 이날 “(김정은 북한 국무위원장과) 푸틴 대통령 사이에 이뤄진 합의 내용을 토대로 북한과 모든 차원에서 대화가 이어질 것”이라며 “훌륭하고 강렬하며 의미 있고 유익한 협상을 기대한다”고 말했다. 이어 “북한은 파트너""라며 ""전방위서 관계를 발전시키고 있다”고 했다. 한편 최 외무상은 15~17일 세르게이 라브로프 러시아 외무장관의 초청으로 러시아를 방문했다. 김정은과 푸틴 대통령의 지난해 9월 정상회담 이후 양국 협력이 확대되는 가운데, 최 외무상과 라브로프 장관의 회담은 16일로 예정됐다. 앞서 라브로프 장관은 지난해 10월 방북 당시 최 외무상에게 편한 시기에 모스크바를 방문해 달라고 초청한 바 있다. 외교가에선 최 외무상이 푸틴 대통령을 면담하고 무기 거래를 비롯한 양국 핵심 현안을 논의할 수 있다는 관측도 있다. 조문규 기자 chomg@joongang.co.kr",http://v.daum.net/v/20240115184149499
7,"  [속보] 러시아 ""北은 우리 파트너…푸틴, 조만간 방북 희망""  ",아이뉴스24,김다운,2024. 1. 15. 18:40,"[아이뉴스24 김다운 기자] 드미트리 페스코프 크렘린궁 대변인이 15일 최선희 북한 외무상의 모스크바 방문을 맞아 ""(북한은) 우리의 파트너""라며 ""모든 분야에서 관계를 발전시키고 있다""고 밝혔다.또한 블라디미르 푸틴 대통령이 북한에 초대받았으며, 구체적 시기는 아직 정해지지 않았지만 가까운 미래에 러시아 대통령이 방문할 것을 희망한다고 전했다.최 외무상은 이번 모스크바 방문을 통해 지난해 푸틴 대통령과 김정은 북한 국무위원장이 만나 합의한 내용에 대해 논의할 예정으로 알려졌다.",http://v.daum.net/v/20240115184007464
8,"  [속보] 러 ""北과 전방위 관계 발전…조만간 푸틴 방북 희망""  ",디지털타임스,김광태,2024. 1. 15. 18:35,"최선희 북한 외무상이 러시아를 공식 방문 중인 가운데 러시아 크렘린궁은 북한과 전방위적으로 협력 관계를 발전시키겠다고 밝혔다.드미트리 페스코프 크렘린궁 대변인은 15일(현지시간) 브리핑에서 ""북한은 우리의 이웃, 가장 가까운 이웃이며 모든 분야에서 더욱 파트너십을 발전시키고자 하는 파트너""라고 밝혔다. 이어 ""북한과의 대화는 모든 수준에서 계속될 것""이라고 덧붙였다.최 외무상이 이끄는 북한 대표단은 이날부터 17일까지 러시아를 공식 방문한다. 최 외무상은 세르게이 라브로프 러시아 외무장관의 초청으로 모스크바를 찾았지만 블라디미르 푸틴 대통령과 만날 가능성도 있다.페스코프 대변인은 푸틴 대통령과 최 외무상의 만남을 배제하지 않는다고 말했다. 최 외무상과 라브로프 장관의 회담은 16일로 예정됐다. 페스코프 대변인은 러시아와 북한 대표단이 지난해 9월 러시아 극동 보스토치니 우주기지에서 열린 북러 정상회담의 협의 내용을 논의할 것이라면서 ""유익하고 강도 높은 협상을 기대한다""고 말했다.당시 정상회담에서 푸틴 대통령이 김정은 북한 국무위원장의 방북 초청을 수락한 것과 관련해선 ""푸틴 대통령의 북한 방북이 조만간 이뤄지기를 희망하며 구체적인 일정은 외교 채널을 통해 합의될 것""이라고 설명했다.김광태기자 ktkim@dt.co.kr",http://v.daum.net/v/20240115183522372
9,  [속보] 크렘린궁 “北과 전방위 관계 발전시킬 것...조만간 푸틴 방북 희망”  ,서울신문,류지영,2024. 1. 15. 18:32,크렘린궁 “北과 전방위 관계 발전시킬 것...조만간 푸틴 방북 희망”류지영 기자,http://v.daum.net/v/20240115183205304
