,뉴스제목,신문사,기자,입력시간,뉴스기사,url
0,  [속보]이재명 “툭하면 사퇴 요구…그럼 1년내내 대표 바꿔야”  ,동아일보,이예지 동아닷컴 기자,2024. 2. 22. 15:39,"이 대표는 이날 기자들을 만나 ‘현역 의원을 제외한 정체불명의 여론조사 때문에 대표직을 사퇴하라는 요구가 나오고 있다’는 질문을 받고 “툭하면 사퇴하라는 소리를 하는 분들이 계신 것 같다”며 이같이 밝혔다.그는 “정당은 다양한 분야에서 많은 전략적 판단, 연구, 결단을 해야 한다”며 “이 모든 것을 하나의 기준으로 판단할 수 없다”고 했다. 이어 “후보들의 경쟁력, 전략적 판단, 당의 지지율, 특정 지역의 인물 선호도 등 매우 다양한 조사에서 다양한 조사가 이뤄질 수밖에 없다”며 “저는 이것이 일상적으로 해오던 정당의 조사로 과도하고 예민하게 생각하지 않아 주셨으면 좋겠다. 필요한 것은 충분히 하고 있다”고 전했다.당 원로들이 ‘여론조사 과정에서 잘못된 것을 바로잡고 국민께 사과해야 한다’는 입장을 낸 것에 대해서는 “당에 원로분들께서 이런저런 의견 주셨는데, 당에 대한 애정의 말로 당이 잘되기를 총선에서 승리하기를 바라는 마음에서 하는 충언이라 생각한다”며 “당이 언제나 완벽하게 일 처리를 할 수는 없기에 부족한 부분들을 채워가며 국민 눈높이에 맞게 당헌·당규와 공천시스템에 따라 합당한 인물들을 잘 공천하는 결과로 공관위에서 국민들과 당 원로께서 걱정찮도록 해주실 거로 생각한다”고 했다.이어 이 대표는 최근 불거진 민주당의 공천 논란에 대해 “민주당은 시스템에 따라서 합리적 기준으로 경쟁력 있는 후보를 골라내는 중”이라며 “언제나 경쟁 과정에서는 본인의 생각과 타인의 생각이 일치하지 않기에 불평이 생길 수밖에 없고, 그 점은 당연한 일이라고 생각한다”고 했다. 그러면서 “결국 이 과정을 거쳐 갈 수밖에 없는 것. 결론적으로, 국민들께서 원하는 유능하고 청렴하고 국민 뜻 존중하는 후보들을 공천하는 것이 중요하다 본다”고 했다.이 대표는 “같은 상황에서 당원 중 누구는 일등을 하고 누구는 꼴등을 할 수밖에 없다”며 “국민들께서는 변화를 바라시는데 한번 선출된 분들은 스스로를 지켜가고 싶어 한다”고 했다. 이와 함께 “이 두 가지를 잘 조화시키는 것이 우리 당 지도부와 공관위에서 할 일이라고 생각한다”며 “환골탈태에서 생긴 질풍이라고 생각해달라”고 당부했다.그러면서 “조용하게 밀실에서 결정하면 갈등을 최소화할 수는 있어도 민주성이란 게 제대로 반영되지 않을 것”이라며 “국민의힘에서 자꾸 야당 공천 과정에 대해 이런저런 얘기하는데 자세히 들여다보시면 국민의힘은 압도적 1등을 경선에서 배제하는 그런 해괴한 공천, 입틀막(입을 틀어막는) 공천하고 있지 않나. 민주당은 그런 것이 없다”고 했다.이 대표는 “언제나 국민 눈높이에 맞는 경쟁력 있는 후보들이 선출될 수 있도록 충분히 경선 기회를 부여하고 있고 억울한 경쟁자 발생하지 않도록 최대한 기회의 문을 넓히고 있다”며 “주관적인 판단이 아니라 이미 1년 전에 확정해 놓은 특별 당규에 따라 시스템 공천을 충실하게 공정하게 투명하게 하고 있다는 말씀드린다. 국민들께서는 조금 지금은 혼란스러워 보일지라도 결과를 잘 지켜봐 주시길 부탁드린다”고 했다.아울러 이 대표는 민주당에서 하위 20% 통보를 받고 반발하는 의원들이 ‘평가 내용을 공개해달라’ 요구하는 것에 대해서는 “선출직 평가 위원회는 이미 작년에 활동을 마치고 해산한 상태”라며 “결과물이 공관위원장께 넘어가 있을 텐데, 그 세부 점수를 공개하는 것이 타당한지 그건 공관위에서 자율적으로 판단할 걸로 생각한다”고 했다. 그러면서 “대부분이 정량 평가로 돼있다”며 “민주당 의원님들은 충분히 역량이 있고 성실하게 최선을 다해 업무를 수행했다고 생각하지만, 평가 위원들 입장에서는 불가피하게 점수를 매겨야 그리고 등수를 가려줘야 한다”고 설명했다.이 대표는 “‘나와 저 의원 사이에는 별다른 차이가 없는데 나는 왜 하위인가’라고 말하면 누군가는 하위가 될 수밖에 없다는 현실을 무시한 것이 될 것”이라고 했다. 이어 “심사위원들의 심사 의견도 있지만 동료 의원들의 평가를 거의 0점에 가깝게 받은 분도 있다고 한다”며 “지역구 당원들의 평가와 또 지역구 국민 여론조사 등을 합산해서 평균을 낸 것 아니겠느냐. 그 부분을 가지고 ‘왜 나는 하위인가’라고 말한다면 본인으로서 그럴 수는 있겠지만 평가 주체나 관리 주체 입장에선 참 난감한 주장이 된다”고 했다. 이 대표는 “마치 선생님이 점수를 매겼는데 ‘선생님 왜 저는 몇 점입니까?’(라고 묻는 것)”이라며 “산술 점수면 (설명이) 가뿐하지만, 국어나 도덕 점수는 어렵다. 이런 점을 감안해주길 부탁드린다”고 설명했다.이예지 동아닷컴 기자 leeyj@donga.com ",http://v.daum.net/v/20240222153908369
1,"  日 ‘다케시마의 날’ 행사, 4년 만에 대대적 개최···공식 외교 문제화 요구  ",경향신문,박용하 기자,2024. 2. 22. 15:37,"일본 시마네현이 22일 소위 ‘다케시마(일본이 주장하는 독도의 명칭)의 날’을 맞아 코로나19 사태 이후 4년 만에 대대적인 기념행사를 열고 독도가 자국 영토라는 주장을 반복했다. 시마네현 측은 향후 독도 문제를 공식 외교 석상에서 논의해 달라고 일본 정부에 요청했다.22일 NHK 등에 따르면 시마네현은 이날 마츠에시에 있는 현민회관에서 ‘다케시마의 날’ 기념식을 열었다. 이 행사는 코로나19 사태 이후 방역 규제로 참여 인원이 제한돼 왔으나, 올해는 규제 해제에 따라 이전 규모를 회복했다. 마루야마 다쓰야 시마네현 지사와 국회의원 등 500여명이 참석했다.일본 정부에선 히라누마 쇼지로 내각부 정무관(차관급)이 행사에 참석했다. 이에 아베 신조 내각 때인 2013년부터 시작된 고위급 각료의 ‘다케시마의 날’ 참석이 12년 연속 이어지게 됐다.마루야마 지사는 이날 독도를 둘러싼 한국의 움직임을 거론하며 “(한국이) 불법 점거를 기정사실화하려는 움직임을 심화시키고 있다. 문제 해결을 위한 국가 차원의 대화가 필요하며, 외교 석상에서 다케시마 문제가 논의되길 강력히 바란다”고 밝혔다. 이에 히라누마 정무관은 “다케시마 문제는 우리나라의 근간과 관련된 지극히 중요한 과제”라며 “일본의 입장을 한국에 확실히 전달하고 끈질기게 대응할 것”이라고 답했다.일본 정부는 지난 21일에도 독도가 자국의 영토라는 억지 주장을 펼친 바 있다. 가미카와 요코 외무상은 이날 주요 20개국(G20) 외교장관 회의를 계기로 조태열 외교부 장관과 양자 회담을 열고 다케시마는 일본 고유의 영토라는 입장을 재차 전달했다.일본 언론에서도 이날 독도가 자국 영토임을 주장하는 목소리가 이어졌다. 요미우리신문은 “지난해 3월 정상회담을 계기로 한·일 관계가 개선되고 있지만 한국이 불법 점거하고 있는 다케시마는 진전이 보이지 않는다”며 윤석열 정부에 국제법에 근거한 해결을 요구하고 싶다고 보도했다. 산케이신문은 다케시마의 날 행사에 내각부 정무관이 참가하는 것도 약한 조치라며 현재 일본에서 기념하는 ‘북방영토의 날’(2월 7일)처럼 총리가 참석하는 행사로 격상할 필요가 있음을 주장했다.일본에서 독도 영유권을 주장하는 대대적인 행사가 진행되자, 한국 정부는 주한 일본대사관 관계자를 초치하는 방향으로 대응했다. 외교부는 이날 미바에 다이스케 주한일본대사관 총괄공사를 외교부 청사로 불러 ‘다케시마의 날’ 행사 주최에 대한 항의의 뜻을 전달했다고 밝혔다.박용하 기자 yong14h@kyunghyang.com",http://v.daum.net/v/20240222153729288
2,"  [속보] 민주, 지역구 현역 노웅래·이수진·김민철·양기대 컷오프  ",헤럴드경제,입력 2024. 2. 22. 15:37,2024. 2. 22. 15:37,dandy@heraldcorp.com,http://v.daum.net/v/20240222153707272
3,"  [속보] 코스피 2664.27(▲10.96p, 0.41%), 원·달러 환율 1328.7(▼6.0원) 마감  ",MBN,입력 2024. 2. 22. 15:35,2024. 2. 22. 15:35,"코스피 2664.27(▲10.96p, 0.41%), 원·달러 환율 1328.7(▼6.0원) 마감< Copyright ⓒ MBN(www.mbn.co.kr)무단전재 및 재배포 금지 >",http://v.daum.net/v/20240222153514185
4,  [속보] 이재명 “툭하면 사퇴하란 분들 계셔…그런 식이면 365일 대표 바뀌어야”  ,헤럴드경제,입력 2024. 2. 22. 15:33,2024. 2. 22. 15:33,[헤럴드경제=안대용 기자] [속보] 이재명 “툭하면 사퇴하란 분들 계셔…그런 식이면 365일 대표 바뀌어야”dandy@heraldcorp.com,http://v.daum.net/v/20240222153308048
5,"  [속보] 코스피, '킹비디아' 위력 실감…0.41%↑ 마감  ",한국경제TV,정경준,2024. 2. 22. 15:31,"[한국경제TV 정경준 기자]22일 코스피가 상승 마감하며 사흘만에 반등에 성공했다.미국 AI(인공지능) 반도체 기업 엔비디아 실적을 앞두고 잔뜩 움츠러 있던 투심이 실적 발표 이후 급속도로 개선되면서 지수 상승을 이끌었다. 우리시간으로 이날 새벽 엔비디아는 시장예상치를 웃도는 4분기 실적을 내놨다.SK하이닉스가 52주가 신고가를 경신하는 등 반도체 대형주가 지수 상승의 선봉에 섰다.이날 코스피지수는 전거래일대비 10.96포인트(0.41%) 오른 2,664.27에 거래를 마쳤다.외국인과 기관이 각각 1,670억원, 740억원 매수 우위를 기록했다.개인은 2,730억원 순매도.시가총액 상위종목별로는 SK하이닉스(5.03%), 삼성전자(0.14%), 삼성물산(1.74%), 현대차(1.67%), 기아(2.14%) 각각 상승 마감했다.SK하이닉스는 15만6,500원까지 치솟으면서 52주 신고가를 경신했다.반면, LG화학(-3.80%), 삼성SDI(-1.25%) 등은 상대적으로 낙폭이 컸다.코스닥지수는 전거래일대비 6.04포인트(0.70%) 상승한 870.11에 거래를 마감했다.서울 외환시장에서 원·달러환율은 전거래일대비 6.00원(0.45%) 떨어진 1,328.70원을 기록했다. 정경준기자 jkj@wowtv.co.kr",http://v.daum.net/v/20240222153153978
6,"  [속보]교육부·서울교육청, 사교육 유발 '초등 의대반' 특별점검  ",뉴스1,권형진 기자,2024. 2. 22. 15:25,jinny@news1.kr ,http://v.daum.net/v/20240222152550691
7,"  [속보] 노웅래·이수진 컷오프, 박찬대·장경태·안규백 공천 확정  ",한국일보,박세인,2024. 2. 22. 15:25,"더불어민주당이 노웅래(4선ㆍ서울 마포갑) 이수진(초선ㆍ서울 동작을) 김민철(초선ㆍ경기 의정부을) 양기대(초선ㆍ경기 광명을) 의원을 컷오프했다. 당 지도부인 박찬대(재선ㆍ인천 연수갑), 장경태(초선ㆍ서울 동대문을) 최고위원은 공천 확정됐다. 안규백(4선ㆍ서울 동대문갑) 전략공천위원장도 단수 공천됐다.민주당 공천관리위원회는 22일 오후 5차 후보자 심사를 마치고 5개 지역을 전략공천지역으로 선정한다고 밝혔다. 현역 의원이 있던 4개 지역구 외에 국민의힘 현역 지역구인 충남 홍성예산도 전략공천지에 포함됐다. 이에 4개 지역구 현역은 물론 경기 광명을에 공천 신청을 했던 양이원영(초선ㆍ비례) 의원도 공천장을 받지 못하게 됐다. 임혁백 공관위원장은 “심사 후 전략선거구 지정이 필요하다고 판단한 지역”이라고 설명했다.민주당은 단수공천 12명 포함 총 17개 지역구의 공천심사 결과도 발표했다. 3명의 지도부 외에 이재명 대표 체제에서 전략기획위원장을 지냈던 ‘7인회’ 문진석(초선ㆍ충남 천안갑) 의원과 대변인을 지냈던 황명선(충남 논산계룡금산) 전 논산시장이 단수 공천에 포함됐다.당내 최대 의원 모임인 더좋은미래 대표를 맡고 있는 강훈식(재선ㆍ충남 아산을) 의원, 문재인 정부 당시 법무부 장관인 박범계(3선ㆍ대전 서구을) 의원도 총선으로 직행한다. 이 밖에 현역 중에서는 강준현(초선ㆍ세종을) 송옥주(재선ㆍ경기 화성갑) 허영(초선ㆍ강원 춘천철원화천양구갑) 임호선(초선ㆍ충북 증평진천음성) 의원이 공천을 받았다. 원외 인사 중에서는 황 전 시장 외에 남영희 전 지역위원장이 인천 동구미추홀 공천장을 거머쥐었다.반면 오기형(초선ㆍ서울 도봉을) 허종식(초선ㆍ인천 동구미추홀갑) 의원은 각각 강민석 전 청와대 대변인, 손호범 전 전국금속노조 현대제철지회 홍보부장과 경선에 나선다. 인천 중강화옹진에서는 이동학 전 최고위원과 조광휘 전 인천시의원, 조택상 전 인천 정무부시장의 3인 경선이 치러진다. 충북 충주에서는 김경욱 전 국토부 2차관과 박지우 전 지역위원장, 맹정섭 전 지역위원장이 경쟁을 벌인다.박세인 기자 sane@hankookilbo.com",http://v.daum.net/v/20240222152547690
8,"  [속보]민주, 마포갑·동작을·의정부을·광명을 전략지역 선정  ",매일경제,전경운 기자(jeon@mk.co.kr),2024. 2. 22. 15:24,"임혁백 공관위원장은 이날 여의도 당사에서 5차 공천 심사 결과를 발표했다. 이날 발표된 전략지역 중 4곳은 민주당 소속 현역 의원이 있는 지역이다. 마포갑엔 노웅래 의원이, 동작을에는 이수진 의원이 현역이고, 의정부을 김민철 의원, 광명을 양기대 의원 등이다.현역 중에서는 서울 동대문갑 안규백 의원, 동대문을 장경태 의원, 인천 연수갑 박찬대 의원, 대전 서구을 박범계 의원, 세종을 강준현 의원, 경기 화성갑 송옥주 의원 강원 춘천·철원·화천·양구 허영 의원, 충남 천안갑 문진석 의원, 아산을 강훈식 의원이 각각 단수 공천을 받았다.",http://v.daum.net/v/20240222152407620
9,"  [속보]민주당, 안규백·장경태·박찬대·박범계 등 단수 12곳·경선 4곳 추가 확정  ",더팩트,신진환,2024. 2. 22. 15:22,shincombi@tf.co.kr발로 뛰는 더팩트는 24시간 여러분의 제보를 기다립니다.▶카카오톡: '더팩트제보' 검색▶이메일: jebo@tf.co.kr▶뉴스 홈페이지: http://talk.tf.co.kr/bbs/report/write,http://v.daum.net/v/20240222152222546
