,뉴스제목,신문사,기자,입력시간,뉴스기사,url
0,"  '깜짝 결혼' 오타니 인터뷰, ""팬으로 만나 3~4년 교제, 지난해 약혼""  ",더팩트,박순규,2024. 3. 1. 07:34,"'괴물' 오타니 쇼헤이, 29일 인스타그램에 결혼 사실 전격 발표NHK 등 속보로 충격 소식 전해...""일본 여성과 지난해 약혼""미국 프로야구 메이저리그 LA다저스 소속 오타니 쇼헤이(29)가 29일 자신의 인스타그램에 결혼 사실을 밝히면서 모국인 일본 뿐만 아니라 전 세계 야구팬들을 깜짝 놀라게 했다. 투수와 타자를 겸업하면서 '괴물'로 유명한 오타니가 지금까지 언론의 추적을 피해 약혼과 결혼을 했으며 깜짝 발표할 때까지 아무도 몰랐다는 사실에 더 놀라움을 감추지 못하고 있다.오타니의 결혼 발표 글에는 '제발 오빠 아니지. 거짓말이라고 해줘 제발. 오늘 만우절이야?'라는 댓글이 달리는 등 믿을 수 없다는 반응을 보였으며 발표 12시간 만에 277만 3000여 '좋아요'가 달렸다.오타니는 결혼 사실 발표 후 피닉스 스프링캠프에서 가진 기자들과 인터뷰에서 ""3~4년 전부터 팬으로 만났다. 여러 번 만날 기회가 있었지만 둘이서 밖에 나가지 않았다. 계속 관계를 이어나가는 것을 상상할 수 있었다. 지난해 약혼을 했다""라고 결혼 과정을 밝혔다. 또 오타니는 새 시즌을 앞둔 29일 결혼 소식을 발표한 것에 대해 ""시즌 개막에 앞서 발표하는 것이 베스트라고 생각했다""면서 결혼을 결정한 결정적 이유에 대해선 ""이것이라고 하는 것은 없지만, 함께 있어 즐겁고, 계속 있는 것을 상상할 수 있었던 것이 아닐까""라고 말했다.실제로 오타니는 10대인 고등학교 3학년 시절에 쓴 '인생 계획표'에 26세에 결혼하겠다고 다짐했지만 4년 늦게 결혼에 골인했다. 오타니의 계획표엔 ‘18세 MLB 진출’, ‘23세 월드 베이스볼 클래식(WBC) 일본 대표팀 합류’, ‘27세 WBC MVP 수상’ 등 42세까지 나이와 함께 구체적인 목표가 적혀 있다. 오타니는 24세에 MLB에 진출하고 29세에 일본 대표팀의 WBC 우승을 이끌어 MVP에 선정되는 등 그의 계획을 차근차근 이뤄가며 ‘만화 야구’를 펼치는 것으로 유명하다.MLB 최고 스타인 오타니는 일본프로야구를 거쳐 2018년 LA에인절스 유니폼을 입으며 빅리그에 입성했다. 철저한 분업화가 이뤄진 현대 야구에서 드물게 투수와 타자를 겸업하면서도 투타에서 모두 좋은 성적을 거두며 돌풍을 일으키고 있다. 첫 시즌 아메리칸리그(AL) 신인상을 거머쥔 오타니는 투수로 통산 86경기에 등판해 38승19패 평균자책점 3.01을 올렸다. 타자로는 716경기 타율 0.274, 171홈런 437타점 86도루의 성적을 냈다.2021년에 이어 2023년 만장일치로 AL 최우수선수(MVP)를 차지했고, 세 차례 올스타에 선정됐다. 자유계약선수(FA) 신분이던 지난해 12월에는 10년 7억 달러(약 9334억 5000만원)에 다저스 유니폼을 입으며 대박을 터뜨렸다. 이는 역대 최대 규모 계약이다.오타니는 오는 3월 20∼21일 서울 구로구 고척돔에서 열리는 다저스와 파드리스와 메이저리그 개막 2연전에 나설 것으로 보여 관심을 끌고 있다. 파드리스에는 한국인 최초로 메이저리그 골드글러브를 수상한 내야수 김하성과 지난 시즌까지 LG 트윈스 마무리 투수로 활약한 고우석이 속해 있는 만큼 한일 맞대결이 펼쳐질 가능성도 있다.skp2002@tf.co.kr발로 뛰는 더팩트는 24시간 여러분의 제보를 기다립니다.▶카카오톡: '더팩트제보' 검색▶이메일: jebo@tf.co.kr▶뉴스 홈페이지: http://talk.tf.co.kr/bbs/report/write",http://v.daum.net/v/20240301073433205
1,  [속보] 나스닥지수 2년여 만에 사상 최고치 돌파 마감  ,매일경제,안서진 매경닷컴 기자(seojin@mk.co.kr),2024. 3. 1. 06:18,Nan,http://v.daum.net/v/20240301061800505
2,  [속보] 나스닥 지수 2년여 만에 사상 최고치로 마감  ,뉴스1,권영미 기자,2024. 3. 1. 06:10,kym@news1.kr ,http://v.daum.net/v/20240301061034361
3,  [속보]나스닥 사상 최고치…PCE 예상치 부합에 안도  ,이데일리,김상윤,2024. 3. 1. 06:10," [뉴욕=이데일리 김상윤 특파원] 나스닥 지수가 사상 최고치를 경신했다. 연방준비제도(연준)이 물가흐름을 파악할 때 선호하는 1월 근원 개인소비지출(PCE) 물가지수가 시장 예상치에 부합하며서 투자자들은 안도의 한숨을 내쉬었다.대형주 벤치마크인 S&P500지수도 0.54% 오른 5097.27을 기록했다. 기술주 위주의 나스닥지수는 0.84% 상승한 1만6082.23에 거래를 마쳤다. 나스닥 지수는 지난 2021년 11월 19일(16,057.44) 이후 2년 3개월 만에 최고치를 기록했다.2월 한달간 나스닥 지수는 5.2%, S&P500지수는 4.6%, 다우지수는 1.8% 상승했다. 이날 발표된 PCE물가지수는 시장의 예상치에 부합했다. 물가상승률 둔화가 확실하게 드러나지 않았지만, 적어도 물가가 재반등하지 않았던 터라 투심이 악화되진 않았다. 상무부 경제분석국에 따르면 연방준비제도(연준)이 물가흐름을 파악할 때 선호하는 1월 근원 개인소비지출(PCE) 물가지수가 전년동월대비 2.8% 상승한 것으로 나타났다.지난해 12월 2.9%에 이어 소폭 내려왔고, 시장 예상치와 부합했다. 전월대비로는 0.4% 올랐다.6개월 연율 기준 근원 PCE상승률은 2.5%다. 지난 두달 연속 2%를 하회한 이후 다시 반등한 셈이다.그렇다고 해서 연준이 금리인하 시점을 당기진 않을 것으로 보인다. 연준은 인플레이션이 지속 가능한 수준으로 낮아지는지 확신하지 못하고 있다는 견해를 내비추고 있다. 특히 상품이 아닌 서비스물가 둔화가 명확히 나타나야 금리 인하에 나설 수 있다고 강조하고 있다.서비스물가 상승세가 여전히 강하다는 것은 부담이다. 서비스 가격은 전월보다 0.6% 상승한 반면, 상품은 0.2% 하락했다. 전년대비로는 서비스는 3.9% 상승했고, 상품은 0.5% 하락했다.인디펜던트 어드바이저 얼라이언스의 최고투자책임자인 크리스 자카렐리는 “시장은 그간 인플레이션이 다시 가속화돼 연준이 금리 인상을 훨씬 더 오래 미루거나 더 나쁜 경우 금리 인상을 다시 시작할 것이라고 걱정했다”며 “오늘 데이터로 안도의 한숨을 내쉬고 있다”고 평가했다.김상윤 (yoon@edaily.co.kr) ",http://v.daum.net/v/20240301061005355
4,"  [속보]나스닥, 2021년 이후 최고치 마감  ",뉴시스,이혜원,2024. 3. 1. 06:09, 후속기사가 이어집니다 ,http://v.daum.net/v/20240301060947352
5,  [속보] 나스닥지수 2년여 만에 사상 최고치 돌파 마감  ,한국경제TV,조시형,2024. 3. 1. 06:09,[한국경제TV 조시형 기자] 나스닥지수 2년여 만에 사상 최고치 돌파 마감 조시형기자 jsh1990@wowtv.co.kr,http://v.daum.net/v/20240301060916344
6,"  [속보] 나스닥, 사상최고...4개월 연속 상승  ",파이낸셜뉴스,송경재,2024. 3. 1. 06:06,dympna@fnnews.com 송경재 기자,http://v.daum.net/v/20240301060649309
7,"  [속보]뉴욕증시, 일제히 상승…나스닥 0.84% ↑  ",아시아경제,뉴욕=권해영,2024. 3. 1. 06:04,"미국 뉴욕증시의 3대 지수는 29일(현지시간) 개인소비지출(PCE) 물가 지수 1월 상승률이 시장 전망치에 부합한 것으로 나타나면서 일제히 올라 마감했다.이날 뉴욕증권거래소(NYSE)에서 다우존스30산업평균지수는 전거래일 대비 0.04% 상승해 거래를 마감했다. 대형주 중심의 S&P500지수는 전장 보다 0.54%, 기술주 중심의 나스닥 지수는 전장 보다 0.84% 올라 장을 마쳤다.뉴욕=권해영 특파원 roguehy@asiae.co.kr",http://v.daum.net/v/20240301060420261
8,"  [속보] PCE 시장 예상 부합, 미증시 일제 상승…나스닥 0.90%↑  ",뉴스1,박형기 기자,2024. 3. 1. 06:02,sinopark@news1.kr ,http://v.daum.net/v/20240301060252226
9,"  [속보]반도체 랠리, 필라델피아반도체지수 2.70% 급등  ",뉴스1,박형기 기자,2024. 3. 1. 06:02,sinopark@news1.kr ,http://v.daum.net/v/20240301060223216
