,뉴스제목,신문사,기자,입력시간,뉴스기사,url
0,"  [속보]뉴욕증시, 물가지표 앞두고 소폭 하락  ",아시아경제,조슬기나,2024. 2. 29. 06:04,"미국 뉴욕증시의 3대 지수는 28일(현지시간) 다음날 예정된 개인소비지출(PCE) 가격지수 발표를 앞두고 성장률, 비트코인 급등세를 소화하면서 약보합 마감했다.이날 뉴욕증권거래소(NYSE)에서 다우존스30산업평균지수는 전장 대비 소폭 내려 거래를 마쳤다. 대형주 중심의 S&P500지수는 0.17%, 기술주 중심의 나스닥 지수는 0.55% 하락 마감했다.조슬기나 기자 seul@asiae.co.kr",http://v.daum.net/v/20240229060419331
1,"  [속보]뉴욕증시, PCE 발표 앞두고 하락 마감…나스닥 0.55%↓  ",뉴시스,이명동 기자,2024. 2. 29. 06:04, 후속기사가 이어집니다☞공감언론 뉴시스 ddingdong@newsis.com ,http://v.daum.net/v/20240229060407328
2,  [속보]PCE 뮬가 발표 앞두고 뉴욕증시 일제 약세  ,이데일리,박종화,2024. 2. 29. 06:03," [이데일리 박종화 기자] 핵심 인플레이션 지표인 개인소비지출(PCE) 가격지수 발표를 앞두고 뉴욕 증시가 숨 고르기 장세를 이어갔다.마켓포인트에 따르면 28일(현지시간) 뉴욕증권거래소에서 블루칩을 모아놓은 다우존스 30 산업평균지수는 전 거래일보다 0.06% 하락한 3만 8949.29로 장을 마감했다. 이번 주 들어 3일 연속 내림세다. 대형주 중심 S&P 500 지수도 5069.81로 전날보다 0.16% 내렸다. 기술주 중심 나스닥 지수는 0.55% 떨어진 1만 5947.74로 거래를 마쳤다.제이 해트필드 인프라캐피털어드바이저 최고경영자(CEO)는 “PCE 보고서를 앞두고 시장이 제자리걸음을 하고 있다”고 CNBC에 설명했다. 오는 29일 발표되는 PCE 가격지수는 단순한 가격 변동이 아닌 개인이 실제 지출한 총액 변화를 지수화한 값이다. PCE는 도시 소비자의 체감 물가 반영도가 높다는 점에서 미 연방준비제도(Fed·연준)가 통화정책을 결정할 때 핵심 참고 지표로 쓰이고 있다.월스트리트에선 지난달 PCE 가격지수가 전년 동월 대비 2.4% 상승, 한 달 전(2.6%)보다 오름폭이 줄었을 것으로 전망하고 있다. 다만 전월 대비 상승률은 0.3%로 12월(0.2%)보다 커질 것으로 예상된다.키스 뷰캐넌 글로벌트인베스트먼트 수석 포트폴리오 매니저는 “시장은 인플레이션 궤적과 연준의 대응을 주시해야 하기 때문에 (PCE 발표 후) 다소 위축할 수 있다”며 “인플레이션 부활 조짐이 있다면 시장은 이를 심각하게 받아들일 것”이라고 로이터통신에 말했다.박종화 (bell@edaily.co.kr) ",http://v.daum.net/v/20240229060307303
3,"  [속보]뉴욕증시, PCE 물가지수 앞두고 일제히 하락...나스닥, 0.5%↓  ",파이낸셜뉴스,송경재,2024. 2. 29. 06:01,dympna@fnnews.com 송경재 기자,http://v.daum.net/v/20240229060142257
4,  [속보] PCE 발표 앞두고 미증시 일제 하락…나스닥 0.55%↓  ,뉴스1,박형기 기자,2024. 2. 29. 06:01,sinopark@news1.kr ,http://v.daum.net/v/20240229060128250
5,  [속보]비트코인 최대 보유회사 마이크로스트래티지 또 10% 폭등  ,뉴스1,박형기 기자,2024. 2. 29. 06:00,sinopark@news1.kr ,http://v.daum.net/v/20240229060051193
6,  [우보세]단기납 종신보험의 부메랑  ,머니투데이,배규민 기자,2024. 2. 29. 05:20,"생명보험사들이 지난 1월 높은 환급률을 적용한 단기납 종신보험을 판매한 후 업계 관계자로부터 들은 얘기다. 단기납 종신보험은 기존 종신보험과 달리 납입기간이 5년, 7년으로 짧다. 대신 가입기간을 10년 이상 유지하면 보험료의 120~130% 이상을 환급받을 수 있다. 판매 경쟁이 붙으면서 환급률이 135~136%까지 치솟았다. 고객은 종신보험 보장과 함께 10년 뒤 해지하면 적금보다 높은 이율이 적용된 돈을 돌려받을 수 있고, 심지어 비과세까지 적용되면서 불티나듯 팔렸다. 고객에게는 좋은 상품이지만 보험사에도 긍정적인지는 의문이다. 단기납 종신보험은 이전에는 없던 구조이기 때문에 해지율 관련 데이터가 부족하다. 한 보험사는 가입고객의 40~50%만 10년 뒤 일제히 환급요청하면 적자가 날 것으로 추산했다. 물론 추산일 뿐 정확하지 않다. 10년 뒤 예상보다 많은 인원이 일제히 해지하면 회사가 휘청할 정도로 타격을 미칠 수 있다는 우려도 있다. 자본시장 한 전문가는 ""단기납 종신보험 상품이 회사에 어떤 악영향을 미칠지는 현재로서는 전혀 가늠할 수 없다""고 했다. 금융당국이 적재적소에 관리·감독해 더이상의 판매 쏠림현상을 막은 점은 긍정적이지만 단기보험 종신보험 이슈는 살아있다. 국세청이 단기납 종신보험을 보장성이 아니라, 저축성 상품으로 최종 결론낼 경우 불완전판매에 따른 민원이 빗발칠 가능성이 높다. 보장성 상품은 100% 비과세가 되지만 저축성 상품은 월 150만원 미만까지만 비과세가 적용된다. 보험사들은 단기납 종신보험을 보장성 상품, 즉 비과세 상품으로 판매해왔다. 단기납 종신보험 환급률 경쟁 이면에는 생보업계의 불황 여파가 자리한다. 저출산·고령화 등의 인구구조 변화로 신규 가입자가 줄어들고 특히 1인 가구가 늘어나면서 남아있는 가족을 위해 드는 종신보험 수요도 감소했다. 주요 소비층의 외면으로 실제 생명보험 산업은 우하향세가 뚜렷하다. 생명보험협회에 따르면 지난해 11월 기준 생명보험 전사합계 신계약건수는 1154만1016건으로 3년전 같은 기간과 비교하면 16.09%( 221만3051건) 줄었다. 같은 기간 개인보험 보유계약 건수도 7656만6445건에서 7511만5655건으로 145만790건(1.89%) 줄었다. 향후 전망도 어둡다. 보험연구원은 올해 생명보험의 개인보험 초회보험료 성장률을 24.8% 감소할 것으로 전망했다. 생보사의 역성장이 이어지면 생존을 위한 제살깎기식의 과열 경쟁이 앞으로 지속될 가능성이 높다. 보험사라도 제살깎기식 영업을 하고 싶은 게 아닐 것이다. 급격한 인구구조 변화에 따라 신시장 개척에 힘쓰고 있지만 각종 규제가 걸림돌로 작용하다보니 어쩔 수 없이 불필요한 경쟁에 나선 것이다. 수요가 늘어나는 요양업도 토지매입이 전제조건으로 자본력이 부족한 중소형사는 꿈도 못 꾼다. 보험사의 과당 경쟁에 정부의 관리·감독이 필요하다. 하지만 시장이 살아남기 위한 규제 완화 방안 마련에도 적극적으로 나설 필요가 있다. 배규민 기자 bkm@mt.co.kr",http://v.daum.net/v/20240229052007531
7,"  [속보] 美상원 최장수 사령탑, 미치 매코널 11월 사임 발표  ",뉴시스,신정원 기자,2024. 2. 29. 02:48, 후속기사가 이어집니다☞공감언론 뉴시스 jwshin@newsis.com ,http://v.daum.net/v/20240229024845553
8,"  [속보] 비트코인, 6만3000달러도 넘었다…하루 만에 11%↑  ",뉴시스,신정원 기자,2024. 2. 29. 02:24, 후속기사가 이어집니다☞공감언론 뉴시스 jwshin@newsis.com ,http://v.daum.net/v/20240229022429540
9,"  [속보] 비트코인, 6만2000달러도 돌파  ",뉴시스,신정원 기자,2024. 2. 29. 02:17, 후속기사가 이어집니다☞공감언론 뉴시스 jwshin@newsis.com ,http://v.daum.net/v/20240229021701533
