,뉴스제목,신문사,기자,입력시간,뉴스기사,url
0,  [속보] '로비스트' 김인섭 징역 5년…백현동 의혹 첫 선고 유죄  ,중앙일보,한지혜,2024. 2. 13. 14:38, [속보] '로비스트' 김인섭 징역 5년…백현동 의혹 첫 선고 유죄 한지혜 기자 han.jeehye@joongang.co.kr,http://v.daum.net/v/20240213143831166
1,  [속보] 백현동 의혹 첫 선고 유죄…'로비스트' 김인섭 징역 5년  ,JTBC,안태훈 기자,2024. 2. 13. 14:37,Nan,http://v.daum.net/v/20240213143741111
2,"  [속보] '로비스트' 김인섭, 1심서 징역 5년… 백현동 관련 첫 판결  ",한국일보,이근아,2024. 2. 13. 14:37,"이재명 더불어민주당 대표가 연루된 경기 성남시 백현동 개발 특혜 의혹의 '로비스트'로 지목된 김인섭 전 한국하우징기술 대표가 1심에서 징역 5년을 선고 받았다.서울중앙지법 형사합의27부(부장 김옥곤)는 특정범죄가중처벌법상 알선수재 혐의로 기소된 김 전 대표에게 13일 징역 5년을 선고하고.63억여 원 추징 명령을 내렸다. 앞서 검찰은 징역 5년과 66억여 원 추징을 구형했다. 재판부는 도주 우려가 있다고 판단, 보석 결정을 취소하고 다시 구금했다.김 전 대표는 2015년 9월부터 지난해 3월까지 백현동 개발사업 인허가 관련 알선 대가로 부동산 개발업체 아시아디벨로퍼 정바울 회장에게서 77억 원을 수수하고, 5억 원 상당의 함바식당 사업권을 받은 혐의로 지난해 5월 구속기소됐다. 이근아 기자 galee@hankookilbo.com",http://v.daum.net/v/20240213143722098
3,  [속보] '로비스트' 김인섭 징역 5년…백현동 의혹 첫 선고 유죄  ,SBS,입력 2024. 2. 13. 14:37,2024. 2. 13. 14:37,"'로비스트' 김인섭 징역 5년…백현동 의혹 첫 선고 유죄(SBS 디지털뉴스편집부/사진=연합뉴스)
           ",http://v.daum.net/v/20240213143717095
4,  [속보]'백현동 특혜 의혹' 로비스트 김인섭…징역 5년과 구속 명령  ,머니투데이,정진솔 기자,2024. 2. 13. 14:36,백현동 개발 과정에서 성남시에 로비를 한 인물로 지목된 김인섭 전 한국하우징기술 대표가 징역 5년과 63여억원의 추징금 납부 명령을 선고받았다.서울중앙지법 형사합의27부(부장판사 김옥곤)는 13일 특정범죄가중처벌법상 알선수재 혐의로 기소된 김인섭 전 한국하우징기술 대표에게 징역 5년과 63여억원의 추징금 납부 명령을 선고했다. 또한 재판부는 도주 우려가 있다고 보아 보석을 취소하고 구속 명령을 내렸다. 정진솔 기자 pinetree@mt.co.kr,http://v.daum.net/v/20240213143658076
5,"  [속보] '백현동 개발 비리' 김인섭, 징역 5년 보석 취소 법정구속  ",뉴스1,이장호 기자,2024. 2. 13. 14:36,ho86@news1.kr ,http://v.daum.net/v/20240213143639062
6,"  [속보] 조국, 신당 창당 선언 공식화.. ""검찰 독재 종식 위해 싸울 것""  ",전주MBC,이정용,2024. 2. 13. 14:36,Nan,http://v.daum.net/v/20240213143618050
7,  [속보] `로비스트` 김인섭 징역 5년…백현동 의혹 첫 선고 유죄  ,디지털타임스,강현철,2024. 2. 13. 14:36,[1보] '로비스트' 김인섭 징역 5년…백현동 의혹 첫 선고 유죄,http://v.daum.net/v/20240213143616047
8,  [속보] ‘로비스트’ 김인섭 징역 5년…백현동 의혹 첫 선고 유죄  ,매일경제,고득관 매경닷컴 기자(kdk@mk.co.kr),2024. 2. 13. 14:36,Nan,http://v.daum.net/v/20240213143608038
9,  [속보] '백현동 로비스트' 김인섭 1심 징역 5년  ,조선비즈,김지환 기자,2024. 2. 13. 14:35,- Copyright ⓒ 조선비즈 & Chosun.com -,http://v.daum.net/v/20240213143536999
